year,quarter,state,category,total_count,total_amount
2019,3,himachal-pradesh,Merchant payments,937725.0,548238594.4929017
2019,3,himachal-pradesh,Others,75510.0,61949990.08734117
2019,3,himachal-pradesh,Peer-to-peer payments,3545040.0,15117830535.88564
2019,3,himachal-pradesh,Recharge & bill payments,3637977.0,982710200.9901441
2019,3,india,Financial Services,11481168.0,2468483359.7199764
2019,3,india,Merchant payments,1505282512.0,492837593937.775
2019,3,india,Others,55219968.0,26820572414.040367
2019,3,india,Peer-to-peer payments,1847647460.0,5762050045882.802
2019,3,india,Recharge & bill payments,960415488.0,406083719244.27246
2019,3,jammu-&-kashmir,Financial Services,8685.0,1975547.6476448555
2019,3,jammu-&-kashmir,Merchant payments,495345.0,362208690.2665427
2019,3,jammu-&-kashmir,Others,35283.0,34338272.45895366
2019,3,jammu-&-kashmir,Peer-to-peer payments,1856082.0,10498275653.874628
2019,3,jammu-&-kashmir,Recharge & bill payments,954183.0,335893311.09963524
2019,3,jharkhand,Financial Services,310860.0,240829174.94311112
2019,3,jharkhand,Merchant payments,14299371.0,4483638092.499241
2019,3,jharkhand,Others,344274.0,258482559.5675151
2019,3,jharkhand,Peer-to-peer payments,17124561.0,57150436872.23395
2019,3,jharkhand,Recharge & bill payments,10582875.0,2264535280.833604
2019,3,karnataka,Financial Services,569148.0,171584072.07412803
2019,3,karnataka,Merchant payments,230772975.0,61127375704.54823
2019,3,karnataka,Others,4484769.0,2196686463.3960476
2019,3,karnataka,Peer-to-peer payments,203354640.0,549489975249.065
2019,3,karnataka,Recharge & bill payments,73019673.0,30624539825.48194
2019,3,kerala,Financial Services,288390.0,26731586.170231737
2019,3,kerala,Merchant payments,4491087.0,2638531698.331852
2019,3,kerala,Others,239241.0,169172512.79012877
2019,3,kerala,Peer-to-peer payments,12545862.0,43301970033.96237
2019,3,kerala,Recharge & bill payments,10293708.0,3153023334.938874
2019,3,ladakh,Financial Services,144.0,445899.8840993248
2019,3,ladakh,Merchant payments,20889.0,24288248.913689703
2019,3,ladakh,Others,2088.0,3701091.380576822
2019,3,ladakh,Peer-to-peer payments,129594.0,910789103.038756
2019,3,ladakh,Recharge & bill payments,124473.0,54164238.364345
2019,3,lakshadweep,Merchant payments,333.0,645479.0435834201
2019,3,lakshadweep,Others,30.0,30836.035302562064
2019,3,lakshadweep,Peer-to-peer payments,4365.0,26769821.588845335
2019,3,lakshadweep,Recharge & bill payments,4584.0,1509147.7235740905
2019,3,madhya-pradesh,Financial Services,578463.0,76962505.80276397
2019,3,madhya-pradesh,Merchant payments,51490653.0,15442377921.305225
2019,3,madhya-pradesh,Others,1399155.0,835736109.1323352
2019,3,madhya-pradesh,Peer-to-peer payments,67893114.0,202944323109.1071
2019,3,madhya-pradesh,Recharge & bill payments,39469848.0,13729564828.3825
2019,3,maharashtra,Financial Services,694401.0,162325342.18222353
2019,3,maharashtra,Merchant payments,164051214.0,52637188522.18793
2019,3,maharashtra,Others,4558128.0,2442852233.591255
2019,3,maharashtra,Peer-to-peer payments,173975097.0,497195058505.6725
2019,3,maharashtra,Recharge & bill payments,102927903.0,46415095631.218796
2019,3,manipur,Financial Services,1074.0,1103597.3653987863
2019,3,manipur,Merchant payments,53049.0,61470673.329123765
2019,3,manipur,Others,5835.0,8170915.949292786
2019,3,manipur,Peer-to-peer payments,434895.0,2410006849.8975577
2019,3,manipur,Recharge & bill payments,540171.0,109903971.14743021
2019,3,meghalaya,Financial Services,1263.0,1752578.8464326323
2019,3,meghalaya,Merchant payments,93603.0,70383965.66943067
2019,3,meghalaya,Others,8433.0,9105069.612970414
2019,3,meghalaya,Peer-to-peer payments,348504.0,1638665438.0667944
2019,3,meghalaya,Recharge & bill payments,467847.0,116748754.2649714
2019,3,mizoram,Financial Services,282.0,218955.93453884666
2019,3,mizoram,Merchant payments,16680.0,22192587.06398099
2019,3,mizoram,Others,2166.0,2455076.083423339
2019,3,mizoram,Peer-to-peer payments,127935.0,772614660.683252
2019,3,mizoram,Recharge & bill payments,147219.0,38900420.08883135
2019,3,nagaland,Financial Services,630.0,687959.5476595915
2019,3,nagaland,Merchant payments,39093.0,40144773.59933351
2019,3,nagaland,Others,6267.0,6746691.786005573
2019,3,nagaland,Peer-to-peer payments,302208.0,1805409406.4109342
2019,3,nagaland,Recharge & bill payments,437436.0,99880583.79630159
2019,3,odisha,Financial Services,585102.0,93239804.27592604
2019,3,odisha,Merchant payments,41954214.0,11687259760.003363
2019,3,odisha,Others,557118.0,372100761.5665178
2019,3,odisha,Peer-to-peer payments,55472631.0,154342760656.44104
2019,3,odisha,Recharge & bill payments,25697751.0,5418371095.3828125
2019,3,puducherry,Financial Services,3270.0,1586042.6927858668
2019,3,puducherry,Merchant payments,468411.0,247804006.43476242
2019,3,puducherry,Others,18750.0,13371291.335910644
2019,3,puducherry,Peer-to-peer payments,1184598.0,3948354599.0162787
2019,3,puducherry,Recharge & bill payments,475449.0,171009132.88649476
2019,3,punjab,Financial Services,97077.0,23736659.20288913
2019,3,punjab,Merchant payments,7122042.0,3551229753.820261
2019,3,punjab,Others,353697.0,259016649.84751034
2019,3,punjab,Peer-to-peer payments,14180838.0,57440178859.90811
2019,3,punjab,Recharge & bill payments,10366782.0,7443284894.751249
2019,3,rajasthan,Financial Services,651087.0,113699701.00098553
2019,3,rajasthan,Merchant payments,58939836.0,20117771227.691807
2019,3,rajasthan,Others,1750725.0,1223388092.564336
2019,3,rajasthan,Peer-to-peer payments,89656854.0,292331852359.7274
2019,3,rajasthan,Recharge & bill payments,50912349.0,23618158714.806297
2019,3,sikkim,Financial Services,864.0,1644428.6999533325
2019,3,sikkim,Merchant payments,566259.0,157011967.5788883
2019,3,sikkim,Others,12654.0,11018686.470464911
2019,3,sikkim,Peer-to-peer payments,609156.0,2382707587.895207
2019,3,sikkim,Recharge & bill payments,468375.0,101766674.67677128
2019,3,tamil-nadu,Financial Services,264783.0,81641225.493232
2019,3,tamil-nadu,Merchant payments,31032081.0,12237947197.98505
2019,3,tamil-nadu,Others,1360743.0,820798218.5695485
2019,3,tamil-nadu,Peer-to-peer payments,63832908.0,211845994225.61896
2019,3,tamil-nadu,Recharge & bill payments,27740034.0,11892433063.248455
2019,3,telangana,Financial Services,549489.0,118851560.22145495
2019,3,telangana,Merchant payments,132107859.0,42925673221.66272
2019,3,telangana,Others,2573775.0,1335836236.1455235
2019,3,telangana,Peer-to-peer payments,179943339.0,541028605165.08606
2019,3,telangana,Recharge & bill payments,49311666.0,20381097208.162094
2019,3,tripura,Financial Services,83910.0,1746062.970962578
2019,3,tripura,Merchant payments,205197.0,134406190.9329128
2019,3,tripura,Others,16938.0,16573076.781629087
2019,3,tripura,Peer-to-peer payments,810489.0,2653870661.7034154
2019,3,tripura,Recharge & bill payments,1018617.0,245536276.06275424
2019,3,uttar-pradesh,Financial Services,775644.0,154089645.43793595
2019,3,uttar-pradesh,Merchant payments,58877805.0,22198331925.72654
2019,3,uttar-pradesh,Others,4167054.0,2049436434.259595
2019,3,uttar-pradesh,Peer-to-peer payments,80972358.0,285402071591.93896
2019,3,uttar-pradesh,Recharge & bill payments,61079016.0,24000482827.786186
2019,3,uttarakhand,Financial Services,36357.0,13710978.576012772
2019,3,uttarakhand,Merchant payments,3363156.0,1442384481.357902
2019,3,uttarakhand,Others,186465.0,141817629.88451898
2019,3,uttarakhand,Peer-to-peer payments,6940632.0,25537866229.30899
2019,3,uttarakhand,Recharge & bill payments,6604818.0,2051316890.9245481
2019,3,west-bengal,Financial Services,1675959.0,171163244.50792202
2019,3,west-bengal,Merchant payments,92412108.0,24819561501.236565
2019,3,west-bengal,Others,1643178.0,958196614.6383214
2019,3,west-bengal,Peer-to-peer payments,64568739.0,171175216024.44287
2019,3,west-bengal,Recharge & bill payments,39034503.0,14497460465.665726
2019,4,andaman-&-nicobar-islands,Financial Services,180.0,887811.6332696595
2019,4,andaman-&-nicobar-islands,Merchant payments,8760.0,15742501.463707127
2019,4,andaman-&-nicobar-islands,Others,600.0,789532.7832476649
2019,4,andaman-&-nicobar-islands,Peer-to-peer payments,54384.0,364479672.9226353
2019,4,andaman-&-nicobar-islands,Recharge & bill payments,41553.0,28616072.749273904
2019,4,andhra-pradesh,Financial Services,316986.0,80389715.23724747
2019,4,andhra-pradesh,Merchant payments,75367110.0,40428910102.51458
2019,4,andhra-pradesh,Others,1016016.0,649490679.4830863
2019,4,andhra-pradesh,Peer-to-peer payments,171544533.0,536680650152.0626
2019,4,andhra-pradesh,Recharge & bill payments,73409664.0,25005505817.075996
2019,4,arunachal-pradesh,Financial Services,942.0,916139.3963346956
2019,4,arunachal-pradesh,Merchant payments,59307.0,69576815.07473044
2019,4,arunachal-pradesh,Others,7128.0,10263522.03683391
2019,4,arunachal-pradesh,Peer-to-peer payments,533499.0,3300412343.802136
2019,4,arunachal-pradesh,Recharge & bill payments,777549.0,190550718.27181298
2019,4,assam,Financial Services,28863.0,10476765.258206189
2019,4,assam,Merchant payments,1632159.0,1368954390.246603
2019,4,assam,Others,140679.0,104123271.02956769
2019,4,assam,Peer-to-peer payments,9666429.0,42250040638.08556
2019,4,assam,Recharge & bill payments,8813400.0,2112356621.9162822
2019,4,bihar,Financial Services,300576.0,56447894.285376385
2019,4,bihar,Merchant payments,16558746.0,12532723137.121758
2019,4,bihar,Others,642303.0,380364845.7920964
2019,4,bihar,Peer-to-peer payments,79013526.0,259021894266.7382
2019,4,bihar,Recharge & bill payments,34075791.0,7948849589.4904375
2019,4,chandigarh,Financial Services,5733.0,1962896.0355013395
2019,4,chandigarh,Merchant payments,1684890.0,956077565.3767483
2019,4,chandigarh,Others,63963.0,26122421.58880881
2019,4,chandigarh,Peer-to-peer payments,2783550.0,10760291785.927109
2019,4,chandigarh,Recharge & bill payments,1014609.0,713086784.8898866
2019,4,chhattisgarh,Financial Services,44922.0,13997279.412721429
2019,4,chhattisgarh,Merchant payments,11558148.0,5162792242.885685
2019,4,chhattisgarh,Others,251271.0,146235761.7070223
2019,4,chhattisgarh,Peer-to-peer payments,21725922.0,72336226563.05353
2019,4,chhattisgarh,Recharge & bill payments,15337011.0,3772114364.5811996
2019,4,dadra-&-nagar-haveli-&-daman-&-diu,Financial Services,3057.0,803287.4716989244
2019,4,dadra-&-nagar-haveli-&-daman-&-diu,Merchant payments,260274.0,136084677.7147465
2019,4,dadra-&-nagar-haveli-&-daman-&-diu,Others,14733.0,9677884.153381929
2019,4,dadra-&-nagar-haveli-&-daman-&-diu,Peer-to-peer payments,973392.0,3155929231.6416163
2019,4,dadra-&-nagar-haveli-&-daman-&-diu,Recharge & bill payments,1055457.0,377428705.05167735
2019,4,delhi,Financial Services,171189.0,64537583.92196768
2019,4,delhi,Merchant payments,97612134.0,38593732089.21173
2019,4,delhi,Others,10501695.0,2338101901.419771
2019,4,delhi,Peer-to-peer payments,99120279.0,317575572457.1533
2019,4,delhi,Recharge & bill payments,34829694.0,28501458242.965347
2019,4,goa,Financial Services,4491.0,1949138.5354494024
2019,4,goa,Merchant payments,752679.0,655213994.5915533
2019,4,goa,Others,35199.0,43052475.97729595
2019,4,goa,Peer-to-peer payments,2096184.0,7453359090.95535
2019,4,goa,Recharge & bill payments,1657263.0,616806345.4387544
2019,4,gujarat,Financial Services,190494.0,60608301.79244365
2019,4,gujarat,Merchant payments,29892228.0,16440807359.162846
2019,4,gujarat,Others,1333302.0,584539087.2855449
2019,4,gujarat,Peer-to-peer payments,57323733.0,193432357916.3334
2019,4,gujarat,Recharge & bill payments,38903139.0,19553673500.16797
2019,4,haryana,Financial Services,125064.0,41268147.43286287
2019,4,haryana,Merchant payments,34847001.0,15761340834.709278
2019,4,haryana,Others,2372424.0,638393249.4598477
2019,4,haryana,Peer-to-peer payments,47189457.0,174726081798.4333
2019,4,haryana,Recharge & bill payments,28944009.0,16912075577.268581
2019,4,himachal-pradesh,Financial Services,13728.0,5308925.899525883
2019,4,himachal-pradesh,Merchant payments,1401927.0,944895181.9058087
2019,4,himachal-pradesh,Others,66717.0,53863255.74687046
2019,4,himachal-pradesh,Peer-to-peer payments,4738746.0,19601565903.209484
2019,4,himachal-pradesh,Recharge & bill payments,4328820.0,1207857344.982857
2019,4,india,Financial Services,9907360.0,2204816901.6801987
2019,4,india,Merchant payments,1826313084.0,696958585892.1265
2019,4,india,Others,50333516.0,19247290038.599995
2019,4,india,Peer-to-peer payments,2813988008.0,7855810140892.361
2019,4,india,Recharge & bill payments,1141240128.0,465379984977.0695
2019,4,jammu-&-kashmir,Financial Services,591.0,641223.8586098286
2019,4,jammu-&-kashmir,Merchant payments,273909.0,233577221.46952128
2019,4,jammu-&-kashmir,Others,9015.0,7804259.087843396
2019,4,jammu-&-kashmir,Peer-to-peer payments,931860.0,5399867567.9144745
2019,4,jammu-&-kashmir,Recharge & bill payments,254409.0,147197721.13734293
2019,4,jharkhand,Financial Services,313890.0,137552418.38155776
2019,4,jharkhand,Merchant payments,10078770.0,5177971786.80482
2019,4,jharkhand,Others,279234.0,147635499.47571814
2019,4,jharkhand,Peer-to-peer payments,30903678.0,76080466971.65413
2019,4,jharkhand,Recharge & bill payments,13170282.0,2899618453.715125
2019,4,karnataka,Financial Services,305811.0,153437946.5426303
2019,4,karnataka,Merchant payments,342134703.0,94808672507.55322
2019,4,karnataka,Others,4426992.0,1940021266.1684957
2019,4,karnataka,Peer-to-peer payments,279934767.0,751688593058.3508
2019,4,karnataka,Recharge & bill payments,86586483.0,36550705563.08159
2019,4,kerala,Financial Services,152184.0,32448998.28273575
2019,4,kerala,Merchant payments,7255284.0,3806112120.3020763
2019,4,kerala,Others,220143.0,139101143.49733
2019,4,kerala,Peer-to-peer payments,17577204.0,55612451596.33774
2019,4,kerala,Recharge & bill payments,12291096.0,3863866054.994372
2019,4,ladakh,Financial Services,138.0,488281.8976387523
2019,4,ladakh,Merchant payments,19566.0,26153681.69978816
2019,4,ladakh,Others,1728.0,3760754.661912687
2019,4,ladakh,Peer-to-peer payments,126285.0,894134725.5227358
2019,4,ladakh,Recharge & bill payments,106401.0,49530636.30225933
2019,4,lakshadweep,Financial Services,6.0,103.19163544876967
2019,4,lakshadweep,Merchant payments,564.0,634240.8673296449
2019,4,lakshadweep,Others,63.0,170688.71440154687
2019,4,lakshadweep,Peer-to-peer payments,5259.0,31150239.740011487
2019,4,lakshadweep,Recharge & bill payments,5403.0,1854467.7013934297
2019,4,madhya-pradesh,Financial Services,381348.0,72060182.7963996
2019,4,madhya-pradesh,Merchant payments,58343121.0,21912473404.838806
2019,4,madhya-pradesh,Others,1176810.0,571368135.9748333
2019,4,madhya-pradesh,Peer-to-peer payments,96249486.0,276193413485.9676
2019,4,madhya-pradesh,Recharge & bill payments,48245202.0,15314465162.997047
2019,4,maharashtra,Financial Services,389265.0,148868591.47327816
2019,4,maharashtra,Merchant payments,240383412.0,81629622415.46268
2019,4,maharashtra,Others,4503576.0,2016632474.9310336
2019,4,maharashtra,Peer-to-peer payments,236387613.0,681804164271.6509
2019,4,maharashtra,Recharge & bill payments,122117994.0,53383998645.13333
2019,4,manipur,Financial Services,1644.0,721925.2973050443
2019,4,manipur,Merchant payments,69282.0,91460341.33914644
2019,4,manipur,Others,4917.0,8127704.572368398
2019,4,manipur,Peer-to-peer payments,635781.0,3369775435.335207
2019,4,manipur,Recharge & bill payments,636408.0,132607639.72188243
2019,4,meghalaya,Financial Services,1146.0,373534.90839650243
2019,4,meghalaya,Merchant payments,73290.0,76034143.51673682
2019,4,meghalaya,Others,7053.0,7456341.577558186
2019,4,meghalaya,Peer-to-peer payments,491202.0,2012610070.289309
2019,4,meghalaya,Recharge & bill payments,525252.0,130835325.07865626
2019,4,mizoram,Financial Services,300.0,62898.9999150234
2019,4,mizoram,Merchant payments,20817.0,28353333.418058474
2019,4,mizoram,Others,1740.0,2087578.0825173417
2019,4,mizoram,Peer-to-peer payments,171327.0,1024992874.4810562
2019,4,mizoram,Recharge & bill payments,181533.0,50571366.9219183
2019,4,nagaland,Financial Services,1497.0,849875.3222526561
2019,4,nagaland,Merchant payments,40734.0,46382721.68670085
2019,4,nagaland,Others,4974.0,5320845.406103938
2019,4,nagaland,Peer-to-peer payments,386022.0,2331895735.838255
2019,4,nagaland,Recharge & bill payments,518283.0,119162236.79301289
2019,4,odisha,Financial Services,971661.0,116347626.13769606
2019,4,odisha,Merchant payments,31805109.0,13187132610.462753
2019,4,odisha,Others,468315.0,233962842.75250113
2019,4,odisha,Peer-to-peer payments,129853431.0,218898152811.88513
2019,4,odisha,Recharge & bill payments,31888383.0,6872525004.913574
2019,4,puducherry,Financial Services,4443.0,1173588.3853445714
2019,4,puducherry,Merchant payments,748863.0,384119653.1600228
2019,4,puducherry,Others,18528.0,11069376.737233449
2019,4,puducherry,Peer-to-peer payments,1679010.0,5176571620.326305
2019,4,puducherry,Recharge & bill payments,587121.0,223150715.02780125
2019,4,punjab,Financial Services,68868.0,19147036.289335724
2019,4,punjab,Merchant payments,9367239.0,5223777490.103197
2019,4,punjab,Others,295671.0,167381725.36761045
2019,4,punjab,Peer-to-peer payments,19159101.0,76692433889.25183
2019,4,punjab,Recharge & bill payments,12204996.0,7866666597.56537
2019,4,rajasthan,Financial Services,305415.0,75044017.15334079
2019,4,rajasthan,Merchant payments,61634373.0,29165479615.064995
2019,4,rajasthan,Others,1405431.0,682721059.754972
2019,4,rajasthan,Peer-to-peer payments,130062951.0,421347404151.8729
2019,4,rajasthan,Recharge & bill payments,61814556.0,27086581305.164986
2019,4,sikkim,Financial Services,1119.0,1482229.0352487168
2019,4,sikkim,Merchant payments,221976.0,131863646.4126133
